"specimen","speedBL","alpha"
"0.5BL","se","23.9704110887041"
"0.5BL","se","23.9585732240903"
"0.5BL","se","23.9178997397938"
"0.5BL","se","24.0469207042029"
"0.5BL","se","24.2345259289575"
"0.5BL","se","24.2970202135212"
"0.5BL","se","24.4253544887059"
"0.5BL","se","24.409852589629"
"0.5BL","se","24.3589850526243"
"0.5BL","se","24.3370071612743"
"0.5BL","se","24.3185112731611"
"0.5BL","se","24.2289165149851"
"0.5BL","se","24.2163736659021"
"0.5BL","se","24.0721149844798"
"0.5BL","se","24.0461684012194"
"0.5BL","se","24.1305297386182"
"0.5BL","se","24.1064731324937"
"0.5BL","se","24.1680892351216"
"0.5BL","se","24.1468584485405"
"0.75BL","se","38.7430653242283"
"0.75BL","se","39.0916556275383"
"0.75BL","se","39.284479839683"
"0.75BL","se","39.5484788700441"
"0.75BL","se","39.8869079319489"
"0.75BL","se","40.3073613395907"
"0.75BL","se","40.5643320947765"
"0.75BL","se","40.9638573123503"
"0.75BL","se","41.3045439123251"
"0.75BL","se","41.6665595832602"
"0.75BL","se","41.8696763876896"
"0.75BL","se","42.1355222839742"
"0.75BL","se","42.3927580772465"
"0.75BL","se","42.7480543113536"
"0.75BL","se","43.0370253405668"
"0.75BL","se","43.2673737461943"
"0.75BL","se","43.5182473998343"
"0.75BL","se","43.7419797032059"
"0.75BL","se","43.9036019944447"
"0.75BL","se","44.0048342884428"
"0.75BL","se","44.2011244800902"
"0.75BL","se","44.0658618095218"
"0.75BL","se","44.1728034151625"
"0.75BL","se","43.8886009557818"
"0.75BL","se","43.7722853359582"
"0.75BL","se","43.631984374055"
"0.75BL","se","43.514619629053"
"0.75BL","se","43.4408321649881"
"0.75BL","se","43.2268336552858"
"0.75BL","se","43.1081754924712"
"0.75BL","se","42.9287466133454"
"0.75BL","se","42.8338950819555"
"0.75BL","se","42.7108761021103"
"0.75BL","se","42.4533288395025"
"0.75BL","se","42.443152441246"
"0.75BL","se","42.4003871698721"
"0.75BL","se","42.3111958651575"
"0.75BL","se","42.148995952574"
"0.75BL","se","42.0277974394223"
"0.75BL","se","41.994435021485"
"0.75BL","se","42.0657816459699"
"0.75BL","se","42.1126697553"
"0.75BL","se","42.2350975529657"
"0.75BL","se","42.2960517646172"
"0.75BL","se","42.4631256855267"
"0.75BL","se","42.6721544145172"
"0.75BL","se","42.6770378080796"
"0.75BL","se","42.8755506049707"
"0.75BL","se","43.2160317335594"
"0.75BL","se","43.7605525311365"
"0.75BL","se","44.2119992754635"
"0.75BL","se","44.8303996288692"
"0.75BL","se","45.3041673136307"
"0.75BL","se","45.7548592185787"
"0.75BL","se","46.0821210819472"
"0.75BL","se","46.2028523133492"
"0.75BL","se","46.5281677272063"
"0.75BL","se","46.5889472040721"
"0.75BL","se","47.051141528482"
"0.75BL","se","47.3914509933367"
"0.75BL","se","47.634674782488"
"1.25BL","se","41.9601830368765"
"1.25BL","se","42.1139577796936"
"1.25BL","se","42.2903621702418"
"1.25BL","se","42.5304422488909"
"1.25BL","se","42.7403593748799"
"1.25BL","se","42.8612224119793"
"1.25BL","se","42.9419284959084"
"1.25BL","se","42.9926531968602"
"1.25BL","se","43.0244054142199"
"1.25BL","se","42.9447274499362"
"1.25BL","se","42.8716383744037"
"1.25BL","se","42.7870659921594"
"1.25BL","se","42.5169458070758"
"1.25BL","se","42.306829556764"
"1.25BL","se","42.0827479523957"
"1.25BL","se","41.8092051984749"
"1.25BL","se","41.5226387918731"
"1.25BL","se","41.3300287412091"
"1.25BL","se","41.0471309392347"
"1.25BL","se","40.7224312357202"
"1.25BL","se","40.4602740600891"
"1.25BL","se","40.1874592934789"
"1.25BL","se","39.9669247172716"
"1.25BL","se","39.8141964428088"
"1.25BL","se","39.7174889753394"
"1.25BL","se","39.5847171148746"
"1.25BL","se","39.6874568928627"
"1.25BL","se","39.6200539199674"
"1.25BL","se","39.5765335269396"
"1.25BL","se","39.6737080931393"
"1.25BL","se","39.6523462520443"
"1.25BL","se","39.5670563315458"
"1.25BL","se","39.5189371426083"
"1.25BL","se","39.494252402884"
"1.25BL","se","39.5057328038518"
"1.25BL","se","39.3974856999673"
"1.25BL","se","39.372156769048"
"1.25BL","se","39.280101071648"
"1.25BL","se","39.329837101348"
"1.25BL","se","39.2769002607097"
"1.25BL","se","39.2449768941041"
"1.25BL","se","39.2557793753935"
"1.25BL","se","39.2355604744446"
"1.25BL","se","39.1906440965755"
"1.25BL","se","39.2843397202676"
"1.25BL","se","39.3785319012666"
"1.25BL","se","39.5648828144855"
"1.25BL","se","39.6340457957706"
"1.25BL","se","39.7165534436379"
"1.25BL","se","39.8240695641946"
"1.25BL","se","40.011722846577"
"1.25BL","se","40.1106739323238"
"1.25BL","se","40.270018275392"
"1.25BL","se","40.3434887021897"
"1.25BL","se","40.4276556588538"
"1.5BL","se","34.9393346796734"
"1.5BL","se","34.8698111258881"
"1.5BL","se","34.9155933041825"
"1.5BL","se","34.767836141298"
"1.5BL","se","34.6015879116492"
"1.5BL","se","34.3889940565716"
"1.5BL","se","34.2417401807987"
"1.5BL","se","34.1666998524095"
"1.5BL","se","34.0107715664326"
"1.5BL","se","33.8666356171113"
"1.5BL","se","33.6727711401946"
"1.5BL","se","33.5682457825721"
"1.5BL","se","33.5500951157906"
"1.5BL","se","33.5885968427515"
"1.5BL","se","33.6207501667434"
"1.5BL","se","33.995677219153"
"1.5BL","se","33.9593873049583"
"1.5BL","se","34.1137328295199"
"1.5BL","se","34.1835276497827"
"1.5BL","se","34.2311511062266"
"1.5BL","se","34.3859734156254"
"1.5BL","se","34.5203140159764"
"1.5BL","se","34.7661026763912"
"1.5BL","se","34.9700220431631"
"1.5BL","se","35.2237014397764"
"1.5BL","se","35.5162387278051"
"1.5BL","se","35.7504099214333"
"1.5BL","se","35.9596319020712"
"1.5BL","se","36.1020523845229"
"1.5BL","se","36.2410321001338"
"1.5BL","se","36.3260335494282"
"1.5BL","se","36.3454189354587"
"1.5BL","se","36.3348086257056"
"1.5BL","se","36.3109177806228"
"1.5BL","se","36.2827127853835"
"1.5BL","se","36.1589579738608"
"1.5BL","se","35.9905523003104"
"1.5BL","se","35.8665262164786"
"1.5BL","se","35.6794883609576"
"1.5BL","se","35.5692012473788"
"1.5BL","se","35.3026791216065"
"1.5BL","se","35.3129314357383"
"1.5BL","se","35.3473490322311"
"1.5BL","se","35.3129318640413"
"1.5BL","se","35.3730233708806"
"1.5BL","se","35.2266858813562"
"1.5BL","se","35.0929230659282"
"1.5BL","se","34.8444618569292"
"1.5BL","se","34.8525905407223"
"1.75BL","se","36.4751695629146"
"1.75BL","se","36.405302807029"
"1.75BL","se","36.2168206063286"
"1.75BL","se","36.112592417122"
"1.75BL","se","36.0512337984468"
"1.75BL","se","35.8578094222533"
"1.75BL","se","35.6001309363467"
"1.75BL","se","35.4209263715919"
"1.75BL","se","35.0203293596746"
"1.75BL","se","34.8908665664369"
"1.75BL","se","34.78788372782"
"1.75BL","se","34.5332245623688"
"1.75BL","se","34.5993856239392"
"1.75BL","se","34.5073473656372"
"1.75BL","se","34.6173382943342"
"1.75BL","se","34.862900060965"
"1.75BL","se","34.9446902631853"
"1.75BL","se","35.1430664083891"
"1.75BL","se","35.4457880419919"
"1.75BL","se","35.7179274100086"
"1.75BL","se","36.226258939161"
"1.75BL","se","36.6667551866021"
"1.75BL","se","37.073150842218"
"1.75BL","se","37.557696392088"
"1.75BL","se","38.053978643238"
"1.75BL","se","38.3942374585451"
"1.75BL","se","38.6631074177556"
"1.75BL","se","38.8759306241417"
"1.75BL","se","39.0389394069617"
"1.75BL","se","39.1875164971604"
"1.75BL","se","39.3142512791244"
"1.75BL","se","39.4967821732107"
"1.75BL","se","39.6510382012341"
"1.75BL","se","39.8192499300547"
"1.75BL","se","39.8479339020077"
"1BL","se","41.195058448647"
"1BL","se","40.9364492717721"
"1BL","se","40.8201549452336"
"1BL","se","40.6596926810991"
"1BL","se","40.4824627747071"
"1BL","se","40.1380544062441"
"1BL","se","40.0755368110914"
"1BL","se","39.9244471378014"
"1BL","se","40.1038444617807"
"1BL","se","40.1067984853657"
"1BL","se","40.352597252369"
"1BL","se","40.6225652207015"
"1BL","se","40.923955225098"
"1BL","se","41.0992404169195"
"1BL","se","41.4025505769674"
"1BL","se","41.4765693261698"
"1BL","se","41.6026101101798"
"1BL","se","41.8062834935055"
"1BL","se","42.0680013331025"
"1BL","se","42.3352763621127"
"1BL","se","42.591600725788"
"1BL","se","42.698041440463"
"1BL","se","42.8877496969556"
"1BL","se","42.8726243219364"
"1BL","se","42.8826604838589"
"1BL","se","42.8589590247025"
"1BL","se","42.8678951871108"
"1BL","se","42.8525126103179"
"1BL","se","42.8649552590257"
"1BL","se","42.8808777060395"
"1BL","se","43.1431607515857"
"1BL","se","43.3146730745886"
"1BL","se","43.5038788233961"
"1BL","se","43.7941466647535"
"1BL","se","44.2034404704046"
"1BL","se","44.4760907016748"
"1BL","se","44.9528626998828"
"1BL","se","45.1728532919738"
"2BL","se","35.9514470676345"
"2BL","se","35.9625903705635"
"2BL","se","35.9603622067294"
"2BL","se","35.9169706194995"
"2BL","se","35.8075860116964"
"2BL","se","35.7123199415555"
"2BL","se","35.6982079828975"
"2BL","se","35.5620952933739"
"2BL","se","35.4775610010057"
"2BL","se","35.2304753334089"
"2BL","se","34.9742797678693"
"2BL","se","34.7736464548465"
"2BL","se","34.5980195455605"
"2BL","se","34.3397432606672"
"2BL","se","34.0487661109303"
"2BL","se","33.5672091983823"
"2BL","se","33.3150755834221"
"2BL","se","33.1225321398188"
"2BL","se","32.8855076493075"
"2BL","se","32.6386496424646"
"2BL","se","32.4207596109008"
"2BL","se","32.3550325437388"
"2BL","se","32.2058160038411"
"2BL","se","32.0210650543061"
"2BL","se","31.8761824735319"
"2BL","se","31.7263668014593"
"2BL","se","31.6784767539424"
"2BL","se","31.7309086080274"
"2BL","se","31.9361485351319"
"2BL","se","32.0480586731274"
"2BL","se","32.0475140588828"
"2BL","se","32.1654109715491"
"2BL","se","32.2100421768895"
"2BL","se","32.3019029293214"
"2BL","se","32.6092331784254"
"2BL","se","32.6109442224094"
"2BL","se","32.9371935578345"
"2BL","se","33.3082574171701"
"2BL","se","33.4469888742034"
"2BL","se","33.4413195139393"
"2BL","se","33.4575343182864"
"2BL","se","33.565759685084"
"2BL","se","33.6701023080898"
"2BL","se","33.603056951693"
"2BL","se","33.5666776704965"
"3BL","se","29.5007651302931"
"3BL","se","29.4091138232693"
"3BL","se","29.199927234181"
"3BL","se","28.9426040882318"
"3BL","se","28.8954810551162"
"3BL","se","28.9102096243181"
"3BL","se","28.5659374727389"
"3BL","se","28.2311617040635"
"3BL","se","28.0143144622181"
"3BL","se","27.9125633796815"
"3BL","se","27.9565844072207"
"3BL","se","27.9240185253911"
"3BL","se","27.4365266274079"
"3BL","se","27.3572773011695"
"3BL","se","27.1859094780095"
"3BL","se","27.1136297033749"
"3BL","se","27.0825536268086"
"3BL","se","27.1296668298922"
"3BL","se","26.7298091454318"
"3BL","se","26.4737070259097"
"3BL","se","26.1370871124878"
"3BL","se","25.8070768050407"
"3BL","se","25.7044909542356"
"3BL","se","25.7002314100799"
"3BL","se","25.6908516487636"
"3BL","se","25.2385183797715"
"3BL","se","25.0824720734595"
"3BL","se","24.8546984115426"
"3BL","se","24.5361563603422"
"3BL","se","24.1363048750698"
"3BL","se","23.9648711656369"
"3BL","se","23.8074378578718"
"4BL","se","25.8377488743503"
"4BL","se","26.6404453539095"
"4BL","se","27.1273538633869"
"4BL","se","27.5286814432855"
"4BL","se","27.8801791911874"
"4BL","se","28.1086091265464"
"4BL","se","28.225578268592"
"4BL","se","28.3091597025004"
"4BL","se","28.2358849306816"
"4BL","se","28.1228702649334"
"4BL","se","28.0064414610935"
"4BL","se","27.6571981866168"
"4BL","se","27.3511257423994"
"4BL","se","27.1358390500298"
"4BL","se","26.8426738093379"
"4BL","se","26.5564785359829"
"4BL","se","26.2155592980526"
"4BL","se","25.8018911509147"
"4BL","se","25.4089160227141"
"4BL","se","25.2036447112626"
"4BL","se","24.9332662723873"
"4BL","se","24.8582653113004"
"4BL","se","24.6690583058018"
"4BL","se","24.8163702011721"
"4BL","se","24.884266825333"
"4BL","se","24.8842668253331"
"4BL","se","25.2558912367993"
"4BL","se","25.2575998798186"
"4BL","se","25.3912126782485"
"4BL","se","25.561066991537"
"4BL","se","25.7029973672982"
"4BL","se","25.6720235047842"
"5BL","se","21.2093807251185"
"5BL","se","21.0552541445457"
"5BL","se","21.1342395718889"
"5BL","se","21.1334567694535"
"5BL","se","21.0322464479724"
"5BL","se","20.9505712973564"
"5BL","se","20.8319039522804"
"5BL","se","20.7341675455162"
"5BL","se","20.6990076107857"
"5BL","se","20.5487406113785"
"5BL","se","20.3696168344375"
"5BL","se","20.2852284572327"
"5BL","se","20.2367059318554"
"5BL","se","20.2220561576839"
"5BL","se","20.2521618697296"
"5BL","se","20.3113775556327"
"5BL","se","20.3517936442972"
"5BL","se","20.3820977756988"
"5BL","se","20.3885180725713"
"5BL","se","20.4203054006249"
"5BL","se","20.4718679236755"
"5BL","se","20.6125630988347"
"5BL","se","20.6910174641344"
"5BL","se","20.7873384540622"
"5BL","se","20.8043618566114"
"5BL","se","20.8534911992101"
"5BL","se","20.8971058277418"
"5BL","se","20.8253371089783"
"5BL","se","20.8118625756982"
"5BL","se","20.6475566765013"
"5BL","se","20.5923166603167"
"5BL","se","20.5588688656873"
"5BL","se","20.47797903244"
"5BL","se","20.4359443802548"
"5BL","se","20.362486508814"
"5BL","se","20.3142640338158"
"5BL","se","20.3113391270361"
"6BL","se","10.8727925563218"
"6BL","se","11.0084534047576"
"6BL","se","10.8935767608704"
"6BL","se","10.8121723833538"
"6BL","se","10.8014563713333"
"6BL","se","10.6684097010237"
"6BL","se","10.4441828729642"
"6BL","se","10.148694000178"
"6BL","se","9.88757203287923"
"6BL","se","9.41574453212141"
"6BL","se","9.25217666845979"
"6BL","se","8.99375505172343"
"6BL","se","8.7655256059917"
"6BL","se","8.67508979359967"
"6BL","se","8.58412431655386"
"6BL","se","8.39500596402477"
"6BL","se","8.4084113314352"
"6BL","se","8.36379308093796"
"6BL","se","8.31302984643646"
"6BL","se","8.36170195783857"
"6BL","se","8.66494124152425"
"6BL","se","8.91211565979127"
"6BL","se","9.1059142383118"
"6BL","se","9.26949064480207"
"6BL","se","9.53381546918738"
"6BL","se","9.6429798410101"
"6BL","se","9.74798182603692"
