specimen,speedBL,body_angle
catshark14,1.5,35.2385686645706
catshark14,1.5,35.2110084956746
catshark14,1.5,35.1246362685446
catshark14,1.5,35.171510952461
catshark14,1.5,35.3023236502572
catshark14,1.5,35.3213156024098
catshark14,1.5,35.4666553299853
catshark14,1.5,35.5205367082823
catshark14,1.5,35.5177490196711
catshark14,1.5,35.6225164362175
catshark14,1.5,35.5317399917727
catshark14,1.5,35.5650613298601
catshark14,1.5,35.6510513348387
catshark14,1.5,35.6717077049978
catshark14,1.5,35.7867051304855
catshark14,1.5,35.8115555940078
catshark14,1.5,35.737541632854
catshark14,1.5,35.7584277375412
catshark14,1.5,35.7824734059677
catshark14,1.5,35.8998823276581
catshark14,1.5,36.0622726282922
catshark14,1.5,36.0628524943749
catshark14,1.5,36.1369523643051
catshark14,1.5,36.193598404632
catshark14,1.5,36.2169120708447
catshark14,1.5,36.2644908563952
catshark14,1.5,36.2680459695661
catshark14,1.75,34.693858387917
catshark14,1.75,34.6616005956791
catshark14,1.75,34.7466288858887
catshark14,1.75,34.7310867865488
catshark14,1.75,34.5315031489377
catshark14,1.75,34.7671361384442
catshark14,1.75,34.7907101208915
catshark14,1.75,34.8566030162125
catshark14,1.75,34.8373398061895
catshark14,1.75,34.9105357775535
catshark14,1.75,34.9800044702608
catshark14,1.75,34.8996936945917
catshark14,1.75,34.9137484346554
catshark14,1.75,35.0647178485831
catshark14,1.75,35.1652786945806
catshark14,1.75,35.4296061480359
catshark14,1.75,35.4398497447817
catshark14,1.75,35.6227733342148
catshark14,1.75,35.6442216698935
catshark14,1.75,35.7029888988877
catshark14,1.75,35.7357113577889
catshark14,1.75,35.8497798986032
catshark14,1.75,35.8492023088572
catshark14,1.75,35.8810102393288
catshark14,1.75,35.9333864375232
catshark14,1.75,35.9162159405788
catshark14,1.75,35.8121428033339
catshark14,1.75,35.8484589659719
catshark14,1.75,35.6745137040372
catshark14,1.75,35.550740821123
catshark14,1.75,35.587647807124
catshark14,1.75,35.481752500823
catshark14,1.75,35.6527973829647
catshark14,1.75,35.6820609501329
catshark14,1.75,35.7312796651146
catshark14,1.75,35.7079430204679
catshark14,1.75,35.6806918596785
catshark14,1.75,35.7414933868791
catshark14,1.75,35.702206809382
catshark14,1.75,35.6577041185455
catshark14,1.75,35.5871805203479
catshark14,1,46.5183291925484
catshark14,1,46.5384390146792
catshark14,1,46.4807188530976
catshark14,1,46.6039723667049
catshark14,1,46.5885409187683
catshark14,1,46.562455680494
catshark14,1,46.565523403428
catshark14,1,46.5631229396807
catshark14,1,46.7559562843931
catshark14,1,46.8396626640117
catshark14,1,47.0095700658369
catshark14,1,47.2250673733349
catshark14,1,47.3787148116315
catshark14,1,47.4506259883335
catshark14,1,47.5587664489721
catshark14,1,47.6243779804057
catshark14,1,47.7223480754931
catshark14,1,47.8466471123954
catshark14,1,47.8930664561424
catshark14,1,47.9003991102706
catshark14,1,47.9201819952374
catshark14,1,47.8130788504146
catshark14,1,47.7782223303094
catshark14,1,47.7217080845742
catshark14,1,47.6503510840526
catshark14,1,47.7318106721464
catshark14,1,47.6616814378594
catshark14,1,47.5966050062911
catshark14,1,47.5869700626681
catshark14,1,47.4591477219336
catshark14,1,47.2037387013584
catshark14,1,46.8317258245744
catshark14,1,46.601350180251
catshark14,1,46.4585095580553
catshark14,1,46.1632649310911
catshark14,1,45.8372376475809
catshark14,1,45.4164919145107
catshark14,1,45.1335474630959
catshark14,1,44.7210288057008
catshark14,1,44.488024384746
catshark14,1,44.3162014765688
catshark14,1,44.1879469364429
catshark14,1,43.9525731247627
catshark14,1,43.7657892867197
catshark14,1,43.628447931245
catshark14,1,43.5969591276826
catshark14,1,43.5687241324334
catshark14,1,43.4352979258411
catshark14,1,43.4131366688496
catshark14,2,28.6415647560337
catshark14,2,28.7337441829203
catshark14,2,28.8016370717406
catshark14,2,28.8558159374707
catshark14,2,28.9426672854638
catshark14,2,29.0098747754965
catshark14,2,29.1303292610585
catshark14,2,29.2919462276649
catshark14,2,29.4481247242332
catshark14,2,29.6970230869282
catshark14,2,29.9539139854706
catshark14,2,30.254180278486
catshark14,2,30.4558584560527
catshark14,2,30.5671310007582
catshark14,2,30.9561891091378
catshark14,2,31.1121889673734
catshark14,2,31.4206086931529
catshark14,2,31.7755852334739
catshark14,2,32.0513132750011
catshark14,2,32.2595547399536
catshark14,2,32.4470411725927
catshark14,2,32.7351522487157
catshark14,2,33.0699941284358
catshark14,2,33.3318689736767
catshark14,2,33.4864558223787
catshark14,2,33.6821907684619
catshark14,2,33.8167252528647
catshark14,2,33.9171046021669
catshark14,2,34.1089915494905
catshark14,2,34.1991953276524
catshark14,2,34.2689333988572
catshark14,2,34.3715181706911
catshark14,2,34.49856542176
catshark14,2,34.6043798505141
catshark14,2,34.6507362597676
catshark14,2,34.7032926597057
catshark14,3,21.1225642338971
catshark14,3,21.2422739943479
catshark14,3,21.3270315129412
catshark14,3,21.5682454300914
catshark14,3,21.7181445983699
catshark14,3,22.2047790798218
catshark14,3,22.5478070214444
catshark14,3,22.9936544159761
catshark14,3,23.3724300615261
catshark14,3,23.673750538832
catshark14,3,24.1593916083543
catshark14,3,24.4790564113716
catshark14,3,24.5752599279537
catshark14,3,24.6929145221842
catshark14,3,24.8948681506454
catshark14,3,25.0845602617644
catshark14,3,25.1367025516141
catshark14,3,25.3648829840414
catshark14,3,25.6438492335512
catshark14,3,25.8311288353959
catshark14,3,26.1271095140098
catshark14,3,26.3710537092892
catshark14,3,26.6271738465354
catshark14,3,26.921508779239
catshark14,3,27.1257396047757
catshark14,3,27.2469575362789
catshark14,3,27.4616533343825
catshark14,3,27.7986605997572
catshark14,3,27.9133103143608
catshark14,3,27.9318392355875
catshark14,3,27.970087810534
catshark14,3,28.0905502954244
catshark14,4,23.2888056481096
catshark14,4,23.2190158723181
catshark14,4,23.1836330359583
catshark14,4,23.1718401597696
catshark14,4,23.1625925546299
catshark14,4,23.0920313510662
catshark14,4,23.0621409388654
catshark14,4,23.1896639316163
catshark14,4,23.2641526571914
catshark14,4,23.4253525667643
catshark14,4,23.699702116086
catshark14,4,24.0909761688773
catshark14,4,24.6377845474581
catshark14,4,25.1619134005071
catshark14,4,25.6804586325974
catshark14,4,26.1913917460465
catshark14,4,26.8097673235083
catshark14,4,27.0385941545346
catshark14,4,27.2836152049599
catshark14,4,27.3007808706111
catshark14,4,27.338280748045
catshark14,4,27.3318662510556
catshark14,4,27.2398358140349
catshark14,4,27.1546923180747
catshark14,4,27.0918624772859
catshark14,4,26.936360342453
catshark14,4,26.749376796202
catshark14,4,26.489441624423
catshark14,4,26.419492881414
catshark14,5,16.4096400697076
catshark14,5,16.6389541920795
catshark14,5,16.9122460972592
catshark14,5,17.1299712856273
catshark14,5,17.2742407165921
catshark14,5,17.4144214028292
catshark14,5,17.5626192381155
catshark14,5,17.6428070863872
catshark14,5,17.8923443164497
catshark14,5,18.206245799669
catshark14,5,18.439962460695
catshark14,5,18.6461708259706
catshark14,5,18.7740723027919
catshark14,5,18.8732289876355
catshark14,5,19.0425009947928
catshark14,5,19.1115900717855
catshark14,5,19.0138777651986
catshark14,5,18.933017021332
catshark14,5,18.8151852510203
catshark14,5,18.7912555549012
catshark14,5,18.6009409179464
catshark14,5,18.5434617304487
catshark14,5,18.3228816689853
catshark14,5,18.1465447138467
catshark14,5,18.0852622959945
catshark14,5,18.0496163844817
catshark14,6,16.6799607804415
catshark14,6,16.7801456313557
catshark14,6,16.7764107079287
catshark14,6,16.7396831269943
catshark14,6,16.6450865262648
catshark14,6,16.6249558896245
catshark14,6,16.5827287645406
catshark14,6,16.4989163357359
catshark14,6,16.2969068516789
catshark14,6,16.2986855947701
catshark14,6,16.3288578446715
catshark14,6,16.2556458911483
catshark14,6,16.2207183017626
catshark14,6,16.3151586458528
catshark14,6,16.2244237497431
catshark14,6,16.3570626221534
catshark14,6,16.502448305543
catshark14,6,16.5901812272148
catshark14,6,16.7606768585929
catshark14,6,16.9049490188498
catshark14,6,17.0589543642193
catshark14,6,17.2046458474236
catshark14,6,17.3332140667931
catshark14,6,17.4738767871459
catshark14,6,17.5742075786899
catshark14,6,17.5625543574133
catshark14,6,17.5109077468697
catshark14,6,17.5404785147138
catshark14,6,17.447593721524
catshark14,6,17.5264675034653
catshark2,0.5,48.8151694196625
catshark2,0.5,48.851890777908
catshark2,0.5,48.851890777908
catshark2,0.5,48.6431472834999
catshark2,0.5,48.4621787786839
catshark2,0.5,48.1219822721535
catshark2,0.5,48.0723580302584
catshark2,0.5,47.7528221220772
catshark2,0.5,47.3861757559173
catshark2,0.5,47.0926836804762
catshark2,0.5,46.9160696387497
catshark2,0.5,46.3679375947269
catshark2,0.5,46.1577008280805
catshark2,0.5,46.1065974688731
catshark2,0.5,46.0641054270914
catshark2,0.5,45.9241594313563
catshark2,0.5,46.1180678339431
catshark2,0.5,45.8493496583919
catshark2,0.5,46.0640537929194
catshark2,0.5,45.7955241390755
catshark2,0.5,45.8924512024452
catshark2,0.5,46.045276601673
catshark2,0.5,45.9442549381017
catshark2,0.5,46.0116802885093
catshark2,0.5,46.0298458265186
catshark2,0.5,46.046879502688
catshark2,0.5,46.2097207281163
catshark2,0.5,46.2642370129041
catshark2,0.5,46.0796959305836
catshark2,0.5,46.1732004530731
catshark2,0.5,46.135279866795
catshark2,0.5,46.0169766898054
catshark2,0.5,46.1803932893624
catshark2,0.5,46.0623835766071
catshark2,0.5,46.147173804805
catshark2,0.5,46.0841844581996
catshark2,0.5,46.0958530209169
catshark2,0.5,46.0190536158887
catshark2,0.5,45.9864700713556
catshark2,0.5,45.9511306255401
catshark2,0.5,45.7824056504634
catshark2,0.5,45.5834379575184
catshark2,0.5,45.4757657736997
catshark2,0.5,45.3011764402226
catshark2,0.5,45.2463218070179
catshark2,0.5,45.1908266489346
catshark2,0.75,43.5348216990319
catshark2,0.75,43.35273635841
catshark2,0.75,43.0749169565225
catshark2,0.75,42.834174909132
catshark2,0.75,42.572528805038
catshark2,0.75,42.3319450119907
catshark2,0.75,42.0975086570629
catshark2,0.75,41.7992481291235
catshark2,0.75,41.5929435852007
catshark2,0.75,41.3580548285038
catshark2,0.75,41.2259277742542
catshark2,0.75,41.1430097041174
catshark2,0.75,41.0546630748143
catshark2,0.75,41.0965138770821
catshark2,0.75,41.2177711239922
catshark2,0.75,41.3303684200154
catshark2,0.75,41.3766120061138
catshark2,0.75,41.6826194691959
catshark2,0.75,42.0028037638357
catshark2,0.75,42.4912545220648
catshark2,0.75,42.605704325026
catshark2,0.75,42.9598940334977
catshark2,0.75,43.1594034932116
catshark2,0.75,43.4563867800792
catshark2,0.75,43.7084245315349
catshark2,0.75,44.0301743511268
catshark2,0.75,44.3743268215159
catshark2,0.75,44.5382468954575
catshark2,0.75,44.677892291966
catshark2,0.75,44.8833947166868
catshark2,0.75,45.0880609920985
catshark2,0.75,45.2570817893457
catshark2,0.75,45.5490076187692
catshark2,0.75,45.6723048008761
catshark2,0.75,45.8080028620106
catshark2,0.75,45.9164616234746
catshark2,0.75,45.9617261104762
catshark2,0.75,45.8496659028995
catshark2,0.75,45.8071852306775
catshark2,0.75,45.656158448434
catshark2,0.75,45.6653742296701
catshark2,0.75,45.6101764827868
catshark2,0.75,45.4687246739382
catshark2,0.75,45.3141978303434
catshark2,0.75,45.2786275600708
catshark2,0.75,44.8897242444115
catshark2,0.75,44.7288345920873
catshark2,0.75,44.425370558554
catshark2,0.75,44.1766998294134
catshark2,0.75,43.9414000098159
catshark2,0.75,43.7171764189173
catshark2,0.75,43.5027339855887
catshark2,0.75,43.2206346872038
catshark2,0.75,43.0062476656162
catshark2,0.75,42.8833466377656
catshark2,0.75,42.7098362113441
catshark2,0.75,42.5697091621017
catshark2,0.75,42.3544841522668
catshark2,1.25,41.8498143170043
catshark2,1.25,41.7673879371556
catshark2,1.25,41.5009992980679
catshark2,1.25,41.5635083236255
catshark2,1.25,41.4770366230791
catshark2,1.25,41.4005126840606
catshark2,1.25,41.3205395892613
catshark2,1.25,41.1812249665675
catshark2,1.25,41.1395009180473
catshark2,1.25,41.0326894532743
catshark2,1.25,40.9339719423023
catshark2,1.25,40.8863628026005
catshark2,1.25,40.7713404516227
catshark2,1.25,40.7640103221486
catshark2,1.25,40.5808424995056
catshark2,1.25,40.4957465977962
catshark2,1.25,40.5094142798378
catshark2,1.25,40.5290729149157
catshark2,1.25,40.4402212340218
catshark2,1.25,40.4680582035551
catshark2,1.25,40.5548267498487
catshark2,1.25,40.6210448538253
catshark2,1.25,40.5186101736382
catshark2,1.25,40.599983174892
catshark2,1.25,40.6245165213595
catshark2,1.25,40.6562573261525
catshark2,1.25,40.6919003720886
catshark2,1.25,40.731150412229
catshark2,1.25,40.7311111637595
catshark2,1.25,40.5542968818816
catshark2,1.25,40.5377028240897
catshark2,1.25,40.5413518925808
catshark2,1.25,40.3202615554242
catshark2,1.25,40.3348349426784
catshark2,1.25,40.2827721772344
catshark2,1.25,40.2394096718631
catshark2,1.25,40.5712034076026
catshark2,1.25,40.9612786952234
catshark2,1.25,41.3579028467394
catshark2,1.25,41.5140285128752
catshark2,1.25,41.8629219074717
catshark2,1.25,42.2584249544082
catshark2,1.25,42.5214539339985
catshark2,1.25,42.877753881719
catshark2,1.25,43.1014316261009
catshark2,1.25,43.2684692502503
catshark2,1.25,43.547914403289
catshark2,1.25,43.7834539266861
catshark2,1.25,43.8806189299096
catshark2,1.5,42.8047639984174
catshark2,1.5,42.5993331000719
catshark2,1.5,42.4011773726987
catshark2,1.5,42.4847434056928
catshark2,1.5,42.3979742542214
catshark2,1.5,42.3866768018182
catshark2,1.5,42.2909636576646
catshark2,1.5,42.0880852777012
catshark2,1.5,42.1042699148092
catshark2,1.5,42.2724753135889
catshark2,1.5,42.3696242131571
catshark2,1.5,42.4477726843776
catshark2,1.5,42.7138720887565
catshark2,1.5,42.7326385486801
catshark2,1.5,42.8027862002153
catshark2,1.5,42.9260211081283
catshark2,1.5,43.1459647165405
catshark2,1.5,43.2696934366004
catshark2,1.5,43.2541939587809
catshark2,1.5,43.2274076241429
catshark2,1.5,43.2602157106703
catshark2,1.5,43.306284618207
catshark2,1.5,43.1156825705479
catshark2,1.5,43.1438610563945
catshark2,1.5,42.9692795377633
catshark2,1.5,42.7257910555674
catshark2,1.5,42.6073259357121
catshark2,1.5,42.3780518845906
catshark2,1.5,42.1880074378468
catshark2,1.5,42.1208833200062
catshark2,1.5,42.0058205580373
catshark2,1.5,41.8228927496931
catshark2,1.5,41.5897414380953
catshark2,1.5,41.4048141305304
catshark2,1.5,41.1271699112953
catshark2,1.5,40.8807610521221
catshark2,1.5,40.5870915884118
catshark2,1.5,40.3058815294663
catshark2,1.5,39.9065275578145
catshark2,1.5,39.6153182451525
catshark2,1.5,39.3108565339672
catshark2,1.5,38.9781785203139
catshark2,1.5,38.6565230254262
catshark2,1.5,38.3581058009708
catshark2,1.75,36.240835855488
catshark2,1.75,36.2587145369208
catshark2,1.75,36.2847067464648
catshark2,1.75,36.3163102167014
catshark2,1.75,36.3233534545951
catshark2,1.75,36.3132234149807
catshark2,1.75,36.30384763789
catshark2,1.75,36.2693488441964
catshark2,1.75,36.1845783859956
catshark2,1.75,36.0862485429882
catshark2,1.75,35.973789349343
catshark2,1.75,35.9459238849406
catshark2,1.75,36.0586110728861
catshark2,1.75,36.2453252891269
catshark2,1.75,36.2965974229146
catshark2,1.75,36.3862750472132
catshark2,1.75,36.6835034788809
catshark2,1.75,36.8701646162056
catshark2,1.75,37.225385336998
catshark2,1.75,37.5854161940232
catshark2,1.75,37.9105433479777
catshark2,1.75,38.1169413556027
catshark2,1.75,38.2600668295809
catshark2,1.75,38.1128479370966
catshark2,1.75,38.0381463309515
catshark2,1.75,37.874491186744
catshark2,1.75,37.6852890403543
catshark2,1.75,37.6648759351672
catshark2,1.75,37.4571545106635
catshark2,1.75,37.364830098487
catshark2,1.75,37.2881446400445
catshark2,1.75,37.3220702427755
catshark2,1.75,37.4143140922418
catshark2,1.75,37.4312864499498
catshark2,1.75,37.5691156127929
catshark2,1.75,37.7406286313548
catshark2,1.75,37.9530341545161
catshark2,1.75,38.342378048356
catshark2,1.75,38.610739119342
catshark2,1.75,38.7091319359983
catshark2,1.75,38.7767417473239
catshark2,1.75,38.8029804199116
catshark2,1.75,38.9116385106225
catshark2,1.75,38.7494953146477
catshark2,1.75,38.5799044298917
catshark2,1.75,38.5007060383254
catshark2,1.75,38.380602256088
catshark2,1,44.9066937198987
catshark2,1,44.8933678192844
catshark2,1,44.9429049689101
catshark2,1,44.9662636245142
catshark2,1,44.9284665288365
catshark2,1,45.0790006969031
catshark2,1,45.0656277449599
catshark2,1,45.0746779325385
catshark2,1,45.108905665295
catshark2,1,45.1427106312148
catshark2,1,45.0587931302117
catshark2,1,45.0402527885846
catshark2,1,45.0427318259423
catshark2,1,45.1151721106407
catshark2,1,45.0768321092939
catshark2,1,44.7837637632608
catshark2,1,44.629260039386
catshark2,1,44.4333194070034
catshark2,1,44.1967432644681
catshark2,1,44.0725178643952
catshark2,1,43.7649501917634
catshark2,1,43.5299208358825
catshark2,1,43.3424866641071
catshark2,1,43.1860139196772
catshark2,1,42.8779944660418
catshark2,1,42.7947114821249
catshark2,1,42.6567174697245
catshark2,1,42.529604477634
catshark2,1,42.4927487842273
catshark2,1,42.5111640272639
catshark2,1,42.665001683472
catshark2,1,42.7549960783484
catshark2,1,42.9497235544264
catshark2,1,42.9544281958197
catshark2,1,43.1839408004595
catshark2,1,43.3046274358314
catshark2,1,43.3986751330124
catshark2,1,43.5386101936783
catshark2,1,43.7129115228421
catshark2,1,43.9538162861173
catshark2,1,44.1772896672009
catshark2,1,44.4620417522854
catshark2,1,44.478450807365
catshark2,1,44.5210132692453
catshark2,1,44.6064743472849
catshark2,1,44.8576729475947
catshark2,1,44.9158615101562
catshark2,1,44.9563599726333
catshark2,1,44.9521849589574
catshark2,1,45.137565155482
catshark2,1,45.1273001540103
catshark2,1,45.2203996157267
catshark2,1,45.2028067769902
catshark2,1,45.3168759835765
catshark2,2,33.2192656566414
catshark2,2,33.0993564591799
catshark2,2,33.1029816079677
catshark2,2,33.0616605440252
catshark2,2,33.0013962214458
catshark2,2,32.9569431230796
catshark2,2,32.9684913663116
catshark2,2,32.9486354980256
catshark2,2,33.0279411504047
catshark2,2,33.1247915114258
catshark2,2,33.2807106214063
catshark2,2,33.3652518196488
catshark2,2,33.4538898170676
catshark2,2,33.5238929819737
catshark2,2,33.5967840119446
catshark2,2,33.498883911787
catshark2,2,33.1978999249038
catshark2,2,32.7215515396199
catshark2,2,32.4708727455871
catshark2,2,32.2050222079206
catshark2,2,31.7660189218787
catshark2,2,31.5119663613525
catshark2,2,31.1449627869686
catshark2,2,30.78594917805
catshark2,2,30.5015128022327
catshark2,2,30.2818846692103
catshark2,2,30.3421157243958
catshark2,2,30.4091308054126
catshark2,2,30.6607831396368
catshark2,2,30.9287791312751
catshark2,2,31.221662632599
catshark2,2,31.5834941578905
catshark2,2,32.0706593872498
catshark2,2,32.3172470083598
catshark2,2,32.6316754929697
catshark2,2,33.0365554311877
catshark2,2,33.1407354778558
catshark2,2,33.2678497147684
catshark2,2,33.2925501863255
catshark2,2,33.3166485329134
catshark2,2,33.3458278271737
catshark2,3,24.8878812000198
catshark2,3,25.1367842128599
catshark2,3,25.1695449989092
catshark2,3,25.1315990193259
catshark2,3,25.3618199407336
catshark2,3,25.3550202571652
catshark2,3,25.3624102319331
catshark2,3,25.3725827814706
catshark2,3,25.4150699635355
catshark2,3,25.3277536737617
catshark2,3,25.2564228379594
catshark2,3,25.2378394899943
catshark2,3,25.1958482590503
catshark2,3,25.3310405964168
catshark2,3,25.476648991409
catshark2,3,25.7017371366989
catshark2,3,25.9682324016524
catshark2,3,26.2632987035388
catshark2,3,26.4034072309195
catshark2,3,26.6202369791701
catshark2,3,26.8525416370456
catshark2,3,26.9958351738652
catshark2,3,27.2527588563408
catshark2,3,27.4933636991327
catshark2,3,27.7026500062537
catshark2,3,27.9645477419696
catshark2,3,28.1188297755176
catshark2,3,28.3608452158003
catshark2,3,28.5792619302953
catshark2,3,28.698889174539
catshark2,3,28.758305970336
catshark2,3,28.789076752336
catshark2,4,23.6855319467454
catshark2,4,23.6335534548109
catshark2,4,23.528736620587
catshark2,4,23.3692558017552
catshark2,4,23.4014259831195
catshark2,4,23.2208663678553
catshark2,4,23.2369889870465
catshark2,4,23.0535596958973
catshark2,4,22.9165890677919
catshark2,4,22.4477162580831
catshark2,4,21.9600230041318
catshark2,4,21.7986721505504
catshark2,4,21.5148478922819
catshark2,4,21.3104720512651
catshark2,4,21.0124472968054
catshark2,4,20.9613473703482
catshark2,4,20.8578846821741
catshark2,4,21.2172881682531
catshark2,4,21.5470844438909
catshark2,4,21.9451381885203
catshark2,4,22.4524729958856
catshark2,4,22.8561521292795
catshark2,4,23.1291016344952
catshark2,4,23.4510531519977
catshark2,4,23.6826619056741
catshark2,4,23.999135341344
catshark2,4,24.1429943166307
catshark2,4,24.2320615991779
catshark2,5,18.6951160638866
catshark2,5,18.8218524605702
catshark2,5,18.94550849038
catshark2,5,19.0624130300425
catshark2,5,19.3392481691322
catshark2,5,19.4886871735027
catshark2,5,19.7603624385833
catshark2,5,19.9940009630579
catshark2,5,20.1839609459473
catshark2,5,20.3740322028063
catshark2,5,20.5889262889955
catshark2,5,20.8987668876847
catshark2,5,20.9326724353737
catshark2,5,20.8824762231519
catshark2,5,20.8465578549056
catshark2,5,20.7105957987846
catshark2,5,20.5303343403154
catshark2,5,20.2554241435637
catshark2,5,20.1363157532122
catshark2,5,19.9315082702966
catshark2,5,19.7757279461376
catshark2,5,19.7071502070938
catshark2,5,19.6743297111294
catshark2,5,19.8131223050466
catshark2,5,19.8914119818769
catshark2,5,19.9772755056877
catshark2,5,20.1749656559525
catshark2,5,20.5172471519354
catshark2,5,20.5428013013042
catshark2,5,20.5943150009716
catshark2,5,20.7188380767275
catshark2,6,17.6227285679454
catshark2,6,17.638596832641
catshark2,6,17.8396446267442
catshark2,6,17.8273422817383
catshark2,6,17.8402848472583
catshark2,6,17.8591464715881
catshark2,6,17.8323684349157
catshark2,6,17.825737269004
catshark2,6,17.5854056449116
catshark2,6,17.6726201225876
catshark2,6,17.4996130986906
catshark2,6,17.3807032470629
catshark2,6,17.4213068924035
catshark2,6,17.4763191396659
catshark2,6,17.3824894378317
catshark2,6,17.3960891893121
catshark2,6,17.5064412022885
catshark2,6,17.5326770923112
catshark2,6,17.527078607396
catshark2,6,17.3650379349013
catshark2,6,17.2829955703224
catshark2,6,17.2114441762128
catshark2,6,17.1272802328953
catshark2,6,16.9127685650236
catshark2,6,16.5697068859965
catshark2,6,16.4178346669018
catshark2,6,16.0707573181547
catshark2,6,15.934030224683
catshark2,6,15.7944271905223
catshark2,6,15.832894438902
catshark2,6,15.7874827518267
catshark7,0.5,26.7906126099703
catshark7,0.5,26.1011137150811
catshark7,0.5,25.4004222357662
catshark7,0.5,24.8388796896097
catshark7,0.5,24.2002885583611
catshark7,0.5,23.7711865403798
catshark7,0.5,23.1985133766218
catshark7,0.5,22.6331412752617
catshark7,0.5,22.2988023454174
catshark7,0.5,22.1486737849507
catshark7,0.5,22.0644820360405
catshark7,0.5,21.9110803539429
catshark7,0.5,21.8260294389303
catshark7,0.5,21.6316527429346
catshark7,0.5,21.5685426633752
catshark7,0.5,21.4470693636006
catshark7,0.5,21.3783694876765
catshark7,0.5,21.2990717360185
catshark7,0.5,21.1875105177179
catshark7,0.5,20.9600277694797
catshark7,0.5,20.9051989103905
catshark7,0.5,20.9323830806198
catshark7,0.5,20.9910128198985
catshark7,0.5,21.0568181501493
catshark7,0.5,21.1498407726602
catshark7,0.5,21.2463226713981
catshark7,0.5,21.3609711988943
catshark7,0.5,21.5623511139466
catshark7,0.5,21.5598665641212
catshark7,0.5,21.693456934233
catshark7,0.5,21.8187240814727
catshark7,0.5,21.9121812922717
catshark7,0.5,22.1303257744229
catshark7,0.5,22.36990936626
catshark7,0.5,22.6022449259578
catshark7,0.5,22.6864952171062
catshark7,0.5,22.8956923079582
catshark7,0.5,23.0862697535858
catshark7,0.5,23.3093296286234
catshark7,0.5,23.4582688890953
catshark7,0.5,23.533462425341
catshark7,0.5,23.6802454242158
catshark7,0.5,23.8254538483595
catshark7,0.5,23.9476787455791
catshark7,0.5,23.9704110887041
catshark7,0.5,23.9585732240903
catshark7,0.5,23.9178997397938
catshark7,0.5,24.0469207042029
catshark7,0.5,24.2345259289575
catshark7,0.5,24.2970202135212
catshark7,0.5,24.4253544887059
catshark7,0.5,24.409852589629
catshark7,0.5,24.3589850526243
catshark7,0.5,24.3370071612743
catshark7,0.5,24.3185112731611
catshark7,0.5,24.2289165149851
catshark7,0.5,24.2163736659021
catshark7,0.5,24.0721149844798
catshark7,0.5,24.0461684012194
catshark7,0.5,24.1305297386182
catshark7,0.5,24.1064731324937
catshark7,0.5,24.1680892351216
catshark7,0.5,24.1468584485405
catshark7,0.75,38.7430653242283
catshark7,0.75,39.0916556275383
catshark7,0.75,39.284479839683
catshark7,0.75,39.5484788700441
catshark7,0.75,39.8869079319489
catshark7,0.75,40.3073613395907
catshark7,0.75,40.5643320947765
catshark7,0.75,40.9638573123503
catshark7,0.75,41.3045439123251
catshark7,0.75,41.6665595832602
catshark7,0.75,41.8696763876896
catshark7,0.75,42.1355222839742
catshark7,0.75,42.3927580772465
catshark7,0.75,42.7480543113536
catshark7,0.75,43.0370253405668
catshark7,0.75,43.2673737461943
catshark7,0.75,43.5182473998343
catshark7,0.75,43.7419797032059
catshark7,0.75,43.9036019944447
catshark7,0.75,44.0048342884428
catshark7,0.75,44.2011244800902
catshark7,0.75,44.0658618095218
catshark7,0.75,44.1728034151625
catshark7,0.75,43.8886009557818
catshark7,0.75,43.7722853359582
catshark7,0.75,43.631984374055
catshark7,0.75,43.514619629053
catshark7,0.75,43.4408321649881
catshark7,0.75,43.2268336552858
catshark7,0.75,43.1081754924712
catshark7,0.75,42.9287466133454
catshark7,0.75,42.8338950819555
catshark7,0.75,42.7108761021103
catshark7,0.75,42.4533288395025
catshark7,0.75,42.443152441246
catshark7,0.75,42.4003871698721
catshark7,0.75,42.3111958651575
catshark7,0.75,42.148995952574
catshark7,0.75,42.0277974394223
catshark7,0.75,41.994435021485
catshark7,0.75,42.0657816459699
catshark7,0.75,42.1126697553
catshark7,0.75,42.2350975529657
catshark7,0.75,42.2960517646172
catshark7,0.75,42.4631256855267
catshark7,0.75,42.6721544145172
catshark7,0.75,42.6770378080796
catshark7,0.75,42.8755506049707
catshark7,0.75,43.2160317335594
catshark7,0.75,43.7605525311365
catshark7,0.75,44.2119992754635
catshark7,0.75,44.8303996288692
catshark7,0.75,45.3041673136307
catshark7,0.75,45.7548592185787
catshark7,0.75,46.0821210819472
catshark7,0.75,46.2028523133492
catshark7,0.75,46.5281677272063
catshark7,0.75,46.5889472040721
catshark7,0.75,47.051141528482
catshark7,0.75,47.3914509933367
catshark7,0.75,47.634674782488
catshark7,1.25,41.9601830368765
catshark7,1.25,42.1139577796936
catshark7,1.25,42.2903621702418
catshark7,1.25,42.5304422488909
catshark7,1.25,42.7403593748799
catshark7,1.25,42.8612224119793
catshark7,1.25,42.9419284959084
catshark7,1.25,42.9926531968602
catshark7,1.25,43.0244054142199
catshark7,1.25,42.9447274499362
catshark7,1.25,42.8716383744037
catshark7,1.25,42.7870659921594
catshark7,1.25,42.5169458070758
catshark7,1.25,42.306829556764
catshark7,1.25,42.0827479523957
catshark7,1.25,41.8092051984749
catshark7,1.25,41.5226387918731
catshark7,1.25,41.3300287412091
catshark7,1.25,41.0471309392347
catshark7,1.25,40.7224312357202
catshark7,1.25,40.4602740600891
catshark7,1.25,40.1874592934789
